GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0500000US37157,37157,"Rockingham County, North Carolina",91419,*****
0500000US37159,37159,"Rowan County, North Carolina",130457,*****
0500000US37171,37171,"Surry County, North Carolina",71330,*****
0500000US37179,37179,"Union County, North Carolina",161127,*****
0500000US37183,37183,"Wake County, North Carolina",730138,*****
0500000US37191,37191,"Wayne County, North Carolina",109615,*****
0500000US37193,37193,"Wilkes County, North Carolina",66492,*****
0500000US37195,37195,"Wilson County, North Carolina",74480,*****
0500000US38015,38015,"Burleigh County, North Dakota",71020,*****
0500000US38017,38017,"Cass County, North Dakota",126098,*****
0500000US38035,38035,"Grand Forks County, North Dakota",59320,*****
0500000US39003,39003,"Allen County, Ohio",101619,*****
0500000US39007,39007,"Ashtabula County, Ohio",101082,*****
0500000US39013,39013,"Belmont County, Ohio",65833,*****
0500000US39017,39017,"Butler County, Ohio",339309,*****
0500000US39023,39023,"Clark County, Ohio",139053,*****
0500000US39025,39025,"Clermont County, Ohio",189124,*****
0500000US39029,39029,"Columbiana County, Ohio",107164,*****
0500000US39035,39035,"Cuyahoga County, Ohio",1305166,*****
0500000US39041,39041,"Delaware County, Ohio",147601,*****
0500000US39043,39043,"Erie County, Ohio",76797,*****
0500000US39045,39045,"Fairfield County, Ohio",135828,*****
0500000US39049,39049,"Franklin County, Ohio",1068080,*****
0500000US39055,39055,"Geauga County, Ohio",94171,*****
0500000US39057,39057,"Greene County, Ohio",143218,*****
0500000US39061,39061,"Hamilton County, Ohio",786982,*****
0500000US39063,39063,"Hancock County, Ohio",71503,*****
0500000US39081,39081,"Jefferson County, Ohio",68436,*****
0500000US39085,39085,"Lake County, Ohio",229566,*****
0500000US39089,39089,"Licking County, Ohio",151499,*****
0500000US39093,39093,"Lorain County, Ohio",287985,*****
0500000US39095,39095,"Lucas County, Ohio",437901,*****
0500000US39099,39099,"Mahoning County, Ohio",240774,*****
0500000US39101,39101,"Marion County, Ohio",61031,*****
0500000US39103,39103,"Medina County, Ohio",165491,*****
0500000US39109,39109,"Miami County, Ohio",100220,*****
0500000US39113,39113,"Montgomery County, Ohio",531864,*****
0500000US39119,39119,"Muskingum County, Ohio",83110,*****
0500000US39133,39133,"Portage County, Ohio",147502,*****
0500000US39139,39139,"Richland County, Ohio",121365,*****
0500000US39141,39141,"Ross County, Ohio",69435,*****
0500000US39145,39145,"Scioto County, Ohio",73403,*****
0500000US39151,39151,"Stark County, Ohio",371677,*****
0500000US39153,39153,"Summit County, Ohio",536957,*****
0500000US39155,39155,"Trumbull County, Ohio",215254,*****
0500000US39157,39157,"Tuscarawas County, Ohio",90781,*****
0500000US39165,39165,"Warren County, Ohio",190403,*****
0500000US39169,39169,"Wayne County, Ohio",110327,*****
0500000US39173,39173,"Wood County, Ohio",115904,*****
0500000US40017,40017,"Canadian County, Oklahoma",96528,*****
0500000US40027,40027,"Cleveland County, Oklahoma",215597,*****
0500000US40031,40031,"Comanche County, Oklahoma",102887,*****
0500000US40037,40037,"Creek County, Oklahoma",68033,*****
0500000US40101,40101,"Muskogee County, Oklahoma",67312,*****
0500000US40109,40109,"Oklahoma County, Oklahoma",666904,*****
0500000US40119,40119,"Payne County, Oklahoma",60771,*****
0500000US40125,40125,"Pottawatomie County, Oklahoma",65077,*****
0500000US40131,40131,"Rogers County, Oklahoma",79904,*****
0500000US40143,40143,"Tulsa County, Oklahoma",560431,*****
0500000US41003,41003,"Benton County, Oregon",74075,*****
0500000US41005,41005,"Clackamas County, Oregon",365723,*****
0500000US41017,41017,"Deschutes County, Oregon",140161,*****
0500000US41019,41019,"Douglas County, Oregon",102678,*****
0500000US41029,41029,"Jackson County, Oregon",191465,*****
0500000US41033,41033,"Josephine County, Oregon",79751,*****
0500000US41035,41035,"Klamath County, Oregon",65178,1616
0500000US41039,41039,"Lane County, Oregon",327762,*****
0500000US41043,41043,"Linn County, Oregon",107920,*****
0500000US41047,41047,"Marion County, Oregon",292984,*****
0500000US41051,41051,"Multnomah County, Oregon",656146,*****
0500000US41053,41053,"Polk County, Oregon",67873,*****
0500000US41059,41059,"Umatilla County, Oregon",69526,*****
0500000US41067,41067,"Washington County, Oregon",495597,*****
0500000US41071,41071,"Yamhill County, Oregon",87211,*****
0500000US42001,42001,"Adams County, Pennsylvania",95850,*****
0500000US42003,42003,"Allegheny County, Pennsylvania",1195503,*****
0500000US42005,42005,"Armstrong County, Pennsylvania",69501,*****
0500000US42007,42007,"Beaver County, Pennsylvania",173086,*****
0500000US42011,42011,"Berks County, Pennsylvania",382917,*****
0500000US42013,42013,"Blair County, Pennsylvania",122717,*****
0500000US42017,42017,"Bucks County, Pennsylvania",612210,*****
0500000US42019,42019,"Butler County, Pennsylvania",175561,*****
0500000US42021,42021,"Cambria County, Pennsylvania",138963,*****
0500000US42027,42027,"Centre County, Pennsylvania",124263,*****
0500000US42029,42029,"Chester County, Pennsylvania",458141,*****
0500000US42033,42033,"Clearfield County, Pennsylvania",79001,*****
0500000US42039,42039,"Crawford County, Pennsylvania",85445,*****
0500000US42041,42041,"Cumberland County, Pennsylvania",208751,*****
0500000US42043,42043,"Dauphin County, Pennsylvania",247379,*****
0500000US42045,42045,"Delaware County, Pennsylvania",531609,*****
0500000US42049,42049,"Erie County, Pennsylvania",266662,*****
0500000US42051,42051,"Fayette County, Pennsylvania",141661,*****
0500000US42055,42055,"Franklin County, Pennsylvania",134409,*****
0500000US42063,42063,"Indiana County, Pennsylvania",83256,*****
0500000US42069,42069,"Lackawanna County, Pennsylvania",201201,*****
0500000US42071,42071,"Lancaster County, Pennsylvania",476155,*****
0500000US42073,42073,"Lawrence County, Pennsylvania",89742,*****
0500000US42075,42075,"Lebanon County, Pennsylvania",121054,*****
0500000US42077,42077,"Lehigh County, Pennsylvania",319993,*****
0500000US42079,42079,"Luzerne County, Pennsylvania",299279,*****
0500000US42081,42081,"Lycoming County, Pennsylvania",112735,*****
0500000US42085,42085,"Mercer County, Pennsylvania",112981,*****
0500000US42089,42089,"Monroe County, Pennsylvania",159175,*****
0500000US42091,42091,"Montgomery County, Pennsylvania",753046,*****
0500000US42095,42095,"Northampton County, Pennsylvania",276878,*****
0500000US42097,42097,"Northumberland County, Pennsylvania",88726,*****
0500000US42101,42101,"Philadelphia County, Pennsylvania",1406415,*****
0500000US42107,42107,"Schuylkill County, Pennsylvania",139811,*****
0500000US42111,42111,"Somerset County, Pennsylvania",74617,*****
0500000US42125,42125,"Washington County, Pennsylvania",200938,*****
0500000US42129,42129,"Westmoreland County, Pennsylvania",358687,*****
0500000US42133,42133,"York County, Pennsylvania",400670,*****
0500000US44003,44003,"Kent County, Rhode Island",169719,*****
0500000US44005,44005,"Newport County, Rhode Island",80965,*****
0500000US44007,44007,"Providence County, Rhode Island",610539,*****
0500000US44009,44009,"Washington County, Rhode Island",123322,*****
0500000US45003,45003,"Aiken County, South Carolina",148084,*****
0500000US45007,45007,"Anderson County, South Carolina",172748,*****
0500000US45013,45013,"Beaufort County, South Carolina",131695,*****
0500000US45015,45015,"Berkeley County, South Carolina",146975,*****
0500000US45019,45019,"Charleston County, South Carolina",317770,*****
0500000US45031,45031,"Darlington County, South Carolina",66072,*****
0500000US45035,45035,"Dorchester County, South Carolina",110552,*****
0500000US45041,45041,"Florence County, South Carolina",127293,*****
0500000US45045,45045,"Greenville County, South Carolina",396399,*****
0500000US45047,45047,"Greenwood County, South Carolina",65436,*****
0500000US45051,45051,"Horry County, South Carolina",224487,*****
0500000US45059,45059,"Laurens County, South Carolina",67556,*****
0500000US45063,45063,"Lexington County, South Carolina",232350,*****
0500000US45073,45073,"Oconee County, South Carolina",68937,*****
0500000US45075,45075,"Orangeburg County, South Carolina",86924,*****
0500000US45077,45077,"Pickens County, South Carolina",106583,*****
0500000US45079,45079,"Richland County, South Carolina",310345,*****
0500000US45083,45083,"Spartanburg County, South Carolina",259224,*****
0500000US45085,45085,"Sumter County, South Carolina",102146,*****
0500000US45091,45091,"York County, South Carolina",185731,*****
0500000US46099,46099,"Minnehaha County, South Dakota",154396,*****
0500000US46103,46103,"Pennington County, South Dakota",91040,*****
0500000US47001,47001,"Anderson County, Tennessee",71553,*****
0500000US47009,47009,"Blount County, Tennessee",113393,*****
0500000US47011,47011,"Bradley County, Tennessee",90039,*****
0500000US47037,47037,"Davidson County, Tennessee",549850,*****
0500000US47059,47059,"Greene County, Tennessee",67268,2048
0500000US47065,47065,"Hamilton County, Tennessee",302475,*****
0500000US47093,47093,"Knox County, Tennessee",392382,*****
0500000US47113,47113,"Madison County, Tennessee",91316,*****
0500000US47119,47119,"Maury County, Tennessee",75054,*****
0500000US47125,47125,"Montgomery County, Tennessee",142799,*****
0500000US47141,47141,"Putnam County, Tennessee",63749,*****
0500000US47149,47149,"Rutherford County, Tennessee",212434,*****
0500000US47155,47155,"Sevier County, Tennessee",78645,*****
0500000US47157,47157,"Shelby County, Tennessee",889955,*****
0500000US47163,47163,"Sullivan County, Tennessee",150027,*****
0500000US47165,47165,"Sumner County, Tennessee",143618,*****
0500000US47179,47179,"Washington County, Tennessee",108537,*****
0500000US47187,47187,"Williamson County, Tennessee",152604,*****
0500000US47189,47189,"Wilson County, Tennessee",99204,*****
0500000US48005,48005,"Angelina County, Texas",78839,*****
0500000US48021,48021,"Bastrop County, Texas",61724,5118
0500000US48027,48027,"Bell County, Texas",246592,*****
0500000US48029,48029,"Bexar County, Texas",1482598,*****
0500000US48037,48037,"Bowie County, Texas",83813,*****
0500000US48039,48039,"Brazoria County, Texas",267376,*****
0500000US48041,48041,"Brazos County, Texas",143502,*****
0500000US48061,48061,"Cameron County, Texas",374081,*****
0500000US48085,48085,"Collin County, Texas",655994,*****
0500000US48091,48091,"Comal County, Texas",94794,*****
0500000US48099,48099,"Coryell County, Texas",58930,*****
0500000US48113,48113,"Dallas County, Texas",2267080,*****
0500000US48121,48121,"Denton County, Texas",544511,*****
0500000US48135,48135,"Ector County, Texas",123331,*****
0500000US48139,48139,"Ellis County, Texas",131480,*****
0500000US48141,48141,"El Paso County, Texas",708319,*****
0500000US48157,48157,"Fort Bend County, Texas",457225,*****
0500000US48167,48167,"Galveston County, Texas",273162,*****
0500000US48181,48181,"Grayson County, Texas",113899,*****
0500000US48183,48183,"Gregg County, Texas",112357,*****
0500000US48187,48187,"Guadalupe County, Texas",101236,*****
0500000US48201,48201,"Harris County, Texas",3647656,*****
0500000US48209,48209,"Hays County, Texas",115030,*****
0500000US48213,48213,"Henderson County, Texas",78744,*****
0500000US48215,48215,"Hidalgo County, Texas",671967,*****
0500000US48231,48231,"Hunt County, Texas",80052,*****
0500000US48245,48245,"Jefferson County, Texas",231311,*****
0500000US48251,48251,"Johnson County, Texas",143757,*****
0500000US48257,48257,"Kaufman County, Texas",87655,*****
0500000US48291,48291,"Liberty County, Texas",70116,*****
0500000US48303,48303,"Lubbock County, Texas",241947,*****
0500000US48309,48309,"McLennan County, Texas",214582,*****
0500000US48329,48329,"Midland County, Texas",119720,*****
0500000US48339,48339,"Montgomery County, Texas",376051,*****
0500000US48355,48355,"Nueces County, Texas",313465,*****
0500000US48361,48361,"Orange County, Texas",83996,*****
0500000US48367,48367,"Parker County, Texas",99846,*****
0500000US48375,48375,"Potter County, Texas",111882,*****
0500000US48381,48381,"Randall County, Texas",108383,*****
0500000US48409,48409,"San Patricio County, Texas",68077,*****
0500000US48423,48423,"Smith County, Texas",185465,*****
0500000US48439,48439,"Tarrant County, Texas",1595715,*****
0500000US48441,48441,"Taylor County, Texas",118744,*****
0500000US48451,48451,"Tom Green County, Texas",99178,*****
0500000US48453,48453,"Travis County, Texas",866349,*****
0500000US48469,48469,"Victoria County, Texas",84044,*****
0500000US48479,48479,"Webb County, Texas",221478,*****
0500000US48485,48485,"Wichita County, Texas",114651,*****
0500000US48491,48491,"Williamson County, Texas",328421,*****
0500000US49005,49005,"Cache County, Utah",94697,*****
0500000US49011,49011,"Davis County, Utah",264676,*****
0500000US49035,49035,"Salt Lake County, Utah",933416,*****
0500000US49049,49049,"Utah County, Utah",434677,*****
0500000US49053,49053,"Washington County, Utah",117385,*****
0500000US49057,49057,"Weber County, Utah",207711,*****
0500000US50007,50007,"Chittenden County, Vermont",142216,*****
0500000US51003,51003,"Albemarle County, Virginia",84202,*****
0500000US51013,51013,"Arlington County, Virginia",191852,*****
0500000US51015,51015,"Augusta County, Virginia",68370,1566
0500000US51019,51019,"Bedford County, Virginia",64764,2509
0500000US51041,51041,"Chesterfield County, Virginia",284956,*****
0500000US51059,51059,"Fairfax County, Virginia",998690,*****
0500000US51069,51069,"Frederick County, Virginia",68200,*****
0500000US51085,51085,"Hanover County, Virginia",95208,*****
0500000US51087,51087,"Henrico County, Virginia",276644,*****
0500000US51107,51107,"Loudoun County, Virginia",254612,*****
0500000US51121,51121,"Montgomery County, Virginia",74962,*****
0500000US51153,51153,"Prince William County, Virginia",346790,*****
0500000US51161,51161,"Roanoke County, Virginia",85900,*****
0500000US51165,51165,"Rockingham County, Virginia",69530,*****
0500000US51177,51177,"Spotsylvania County, Virginia",115995,*****
0500000US51179,51179,"Stafford County, Virginia",116424,*****
0500000US51510,51510,"Alexandria city, Virginia",133479,*****
0500000US51550,51550,"Chesapeake city, Virginia",214835,*****
0500000US51650,51650,"Hampton city, Virginia",133584,*****
0500000US51680,51680,"Lynchburg city, Virginia",60378,2660
0500000US51700,51700,"Newport News city, Virginia",176591,*****
0500000US51710,51710,"Norfolk city, Virginia",206172,*****
0500000US51740,51740,"Portsmouth city, Virginia",95183,*****
0500000US51760,51760,"Richmond city, Virginia",180757,*****
0500000US51770,51770,"Roanoke city, Virginia",90074,*****
0500000US51800,51800,"Suffolk city, Virginia",77922,*****
0500000US51810,51810,"Virginia Beach city, Virginia",430856,*****
0500000US53005,53005,"Benton County, Washington",157127,*****
0500000US53007,53007,"Chelan County, Washington",68709,*****
0500000US53009,53009,"Clallam County, Washington",68147,*****
0500000US53011,53011,"Clark County, Washington",400722,*****
0500000US53015,53015,"Cowlitz County, Washington",95905,*****
0500000US53025,53025,"Grant County, Washington",80136,*****
0500000US53027,53027,"Grays Harbor County, Washington",68309,*****
0500000US53029,53029,"Island County, Washington",77698,*****
0500000US53033,53033,"King County, Washington",1755818,*****
0500000US53035,53035,"Kitsap County, Washington",231902,*****
0500000US53041,53041,"Lewis County, Washington",71430,*****
0500000US53053,53053,"Pierce County, Washington",731598,*****
0500000US53057,53057,"Skagit County, Washington",111330,*****
0500000US53061,53061,"Snohomish County, Washington",646299,*****
0500000US53063,53063,"Spokane County, Washington",425684,*****
0500000US53067,53067,"Thurston County, Washington",225469,*****
0500000US53073,53073,"Whatcom County, Washington",178425,*****
0500000US53077,53077,"Yakima County, Washington",227809,*****
0500000US54003,54003,"Berkeley County, West Virginia",92140,*****
0500000US54011,54011,"Cabell County, West Virginia",90514,*****
0500000US54033,54033,"Harrison County, West Virginia",67252,*****
0500000US54039,54039,"Kanawha County, West Virginia",190137,*****
0500000US54061,54061,"Monongalia County, West Virginia",77321,*****
0500000US54081,54081,"Raleigh County, West Virginia",75436,*****
0500000US54107,54107,"Wood County, West Virginia",85634,*****
0500000US55009,55009,"Brown County, Wisconsin",231333,*****
0500000US55025,55025,"Dane County, Wisconsin",442336,*****
0500000US55027,55027,"Dodge County, Wisconsin",82177,*****
0500000US55035,55035,"Eau Claire County, Wisconsin",89003,*****
0500000US55039,55039,"Fond du Lac County, Wisconsin",94964,*****
0500000US55055,55055,"Jefferson County, Wisconsin",75761,*****
0500000US55059,55059,"Kenosha County, Wisconsin",156308,*****
0500000US55063,55063,"La Crosse County, Wisconsin",103687,*****
0500000US55071,55071,"Manitowoc County, Wisconsin",80612,*****
0500000US55073,55073,"Marathon County, Wisconsin",127080,*****
0500000US55079,55079,"Milwaukee County, Wisconsin",897972,*****
0500000US55087,55087,"Outagamie County, Wisconsin",167679,*****
0500000US55089,55089,"Ozaukee County, Wisconsin",84295,*****
0500000US55097,55097,"Portage County, Wisconsin",64103,*****
0500000US55101,55101,"Racine County, Wisconsin",190368,*****
0500000US55105,55105,"Rock County, Wisconsin",154296,*****
0500000US55109,55109,"St. Croix County, Wisconsin",76227,*****
0500000US55117,55117,"Sheboygan County, Wisconsin",111100,*****
0500000US55127,55127,"Walworth County, Wisconsin",96394,*****
0500000US55131,55131,"Washington County, Wisconsin",124849,*****
0500000US55133,55133,"Waukesha County, Wisconsin",373401,*****
0500000US55139,55139,"Winnebago County, Wisconsin",150687,*****
0500000US55141,55141,"Wood County, Wisconsin",73988,*****
0500000US56021,56021,"Laramie County, Wyoming",81793,*****
0500000US56025,56025,"Natrona County, Wyoming",68203,*****
