Year,Plant State,AER Fuel Code,Net Generation MWh
2001,NC,NG,0.012951849051048363
2001,NC,NUC,0.32164457217884507
2001,NC,RFO,0.0018002686741798264
2001,NC,MLG,0.0008520680857873762
2001,NC,PC,0.0
2001,NC,SUN,0.0
2001,NC,HPS,0.0
2001,NC,GEO,0.0
2001,NC,ORW,7.568940172135057e-05
2001,NC,OTH,0.0019155893688539171
2001,NC,WOO,9.03527316818068e-06
2001,NC,WWW,0.013984011317627618
2001,NC,WND,0.0
2001,NC,OOG,8.42812101239032e-06
2001,NC,WOC,0.0
2001,IA,HYC,0.020931611671686834
2001,IA,COL,0.8546773255705309
2001,IA,DFO,0.0023266039232231347
2001,IA,NG,0.011688176142828015
2001,IA,NUC,0.09541903178927687
2001,IA,RFO,0.0
2001,IA,MLG,0.0022048575174589006
2001,IA,PC,9.572311676408396e-05
2001,IA,SUN,0.0
2001,IA,HPS,0.0
2001,IA,GEO,0.0
2001,IA,ORW,0.0003646642098924637
2001,IA,OTH,0.0002092472659147618
2001,IA,WOO,0.0
2001,IA,WWW,0.0
2001,IA,WND,0.01208275879242333
2001,IA,OOG,0.0
2001,IA,WOC,0.0
2001,MI,HYC,0.013838326179432005
2001,MI,COL,0.61059331594456
2001,MI,DFO,0.0014532384503989605
2001,MI,NG,0.11783314837084065
2001,MI,NUC,0.23892099062145872
2001,MI,RFO,0.00524539233389879
2001,MI,MLG,0.005437845853163817
2001,MI,PC,8.935785957515082e-06
2001,MI,SUN,0.0
2001,MI,HPS,-0.010079263583855863
2001,MI,GEO,0.0
2001,MI,ORW,0.00018188913388045373
2001,MI,OTH,0.0013050655963889545
2001,MI,WOO,0.0
2001,MI,WWW,0.01520839501842701
2001,MI,WND,2.504527099731054e-06
2001,MI,OOG,5.021576834960763e-05
2001,MI,WOC,0.0
2001,MS,HYC,0.0
2001,MS,COL,0.3591644429409586
2001,MS,DFO,0.0006809199851276682
2001,MS,NG,0.33211838319588216
2001,MS,NUC,0.18567896858841262
2001,MS,RFO,0.09552151982362667
2001,MS,MLG,0.0
2001,MS,PC,0.0
2001,MS,SUN,0.0
2001,MS,HPS,0.0
2001,MS,GEO,0.0
2001,MS,ORW,0.0
2001,MS,OTH,2.740499990744025e-06
2001,MS,WOO,3.7656120122697854e-05
2001,MS,WWW,0.02679536884587873
2001,MS,WND,0.0
2001,MS,OOG,0.0
2001,MS,WOC,0.0
2001,MT,HYC,0.2729250028359745
2001,MT,COL,0.6900441151751313
2001,MT,DFO,8.253607270689603e-06
2001,MT,NG,0.0008290335823044172
2001,MT,NUC,0.0
2001,MT,RFO,0.0
2001,MT,MLG,0.0
2001,MT,PC,0.02050030973893884
2001,MT,SUN,0.0
2001,MT,HPS,0.0
2001,MT,GEO,0.0
2001,MT,ORW,0.0
2001,MT,OTH,0.0
2001,MT,WOO,0.0
2001,MT,WWW,0.0026999612784243364
2001,MT,WND,0.0
2001,MT,OOG,0.0
2001,MT,WOC,0.012993323781955815
2001,NH,HYC,0.06578777040251747
2001,NH,COL,0.24615417233508435
2001,NH,DFO,0.003125931897873418
2001,NH,NG,0.00787156931283847
2001,NH,NUC,0.5773137102849958
2001,NH,RFO,0.028863996424903234
2001,NH,MLG,0.009925505544572593
2001,NH,PC,0.0
2001,NH,SUN,0.0
2001,NH,HPS,0.0
2001,NH,GEO,0.0
2001,NH,ORW,0.0
2001,NH,OTH,0.003923658983325008
2001,NH,WOO,0.0
2001,NH,WWW,0.057033684813889714
2001,NH,WND,0.0
2001,NH,OOG,0.0
2001,NH,WOC,0.0
2001,NJ,HYC,0.0003029515017655175
2001,NJ,COL,0.15683668510406357
2001,NJ,DFO,0.011335461577001353
2001,NJ,NG,0.28119026115503204
2001,NJ,NUC,0.5127880936254022
2001,NJ,RFO,0.010174391133316474
2001,NJ,MLG,0.013945312280190275
2001,NJ,PC,0.0
2001,NJ,SUN,0.0
2001,NJ,HPS,-0.0023854421129271895
2001,NJ,GEO,0.0
2001,NJ,ORW,0.00021448638637216135
2001,NJ,OTH,0.007731311629443114
2001,NJ,WOO,0.0003118712443918151
2001,NJ,WWW,0.0
2001,NJ,WND,0.0
2001,NJ,OOG,0.007554616475948861
2001,NJ,WOC,0.0
2001,ND,HYC,0.04391678441979413
2001,ND,COL,0.9520339696068353
2001,ND,DFO,0.0011159897427849698
2001,ND,NG,8.360856684498325e-05
2001,ND,NUC,0.0
2001,ND,RFO,0.00046274836129187106
2001,ND,MLG,0.0
2001,ND,PC,0.0
2001,ND,SUN,0.0
2001,ND,HPS,0.0
2001,ND,GEO,0.0
2001,ND,ORW,0.00025270491516829523
2001,ND,OTH,0.0
2001,ND,WOO,0.0
2001,ND,WWW,0.0
2001,ND,WND,0.0
2001,ND,OOG,0.0021341943872804203
2001,ND,WOC,0.0
2001,OH,HYC,0.003591708070857143
2001,OH,COL,0.8731351068922649
2001,OH,DFO,0.002914250260320723
2001,OH,NG,0.006463593403708372
2001,OH,NUC,0.10873717666183226
2001,OH,RFO,2.8408024619009427e-06
2001,OH,MLG,0.00019610120633938743
2001,OH,PC,0.0
2001,OH,SUN,0.0
2001,OH,HPS,0.0
2001,OH,GEO,0.0
2001,OH,ORW,0.0
2001,OH,OTH,0.0
2001,OH,WOO,1.7117579232220344e-06
2001,OH,WWW,0.002834301525491862
2001,OH,WND,0.0
2001,OH,OOG,0.0021232094188003
2001,OH,WOC,0.0
2001,OR,HYC,0.6358122477854115
2001,OR,COL,0.0986651404179074
2001,OR,DFO,0.002059113599128743
2001,OR,NG,0.2437846234010214
2001,OR,NUC,0.0
2001,OR,RFO,0.00020989121339874518
2001,OR,MLG,0.0011058922983324647
2001,OR,PC,0.0
2001,OR,SUN,0.0
2001,OR,HPS,0.0
2001,OR,GEO,0.0
2001,OR,ORW,0.0
