,Plant State,AER Fuel Code,m,b,Rsq,Std Error
42,MN,NG,0.007625173505664306,-15.24753433888162,0.6137760431135344,0.0019127771194677788
43,MN,NUC,-0.00358264477571061,7.433418212520915,0.7396899239493712,0.0006720852860784708
44,MN,OOG,-1.5044796251894835e-05,0.030351458142733063,0.06351541697022021,1.8268254358459424e-05
45,MN,ORW,0.0005193763225622066,-1.0384724977519433,0.17784280798629398,0.0003531355367579122
46,MN,OTH,0.00017007784165136495,-0.33562350120316975,0.5027682698403944,5.3486382113503635e-05
47,MN,PC,-0.0011773992801530715,2.369244795898002,0.6452908989373806,0.00039038862929796604
48,MN,RFO,-8.474495035507038e-05,0.17059890668750963,0.7028152097743026,1.7426354444705257e-05
49,MN,SUN,5.11859793170963e-06,-0.010271180992111776,0.6671215919830139,1.2052303969568201e-06
50,MN,WND,0.015870583350283567,-31.79503983393882,0.9727112886725409,0.0008406058844443484
51,MN,WOC,0.0,0.0,0.0,0.0
52,MN,WOO,2.8280739869229613e-06,-0.005670214456634783,0.8049476646956751,6.960693745923522e-07
53,MN,WWW,0.0008675882919181009,-1.727955432457578,0.8316508153802619,0.00012343794483946156
54,CA,COL,-0.0008324196293122216,1.681121545983261,0.7739040701281488,0.00014228041379817734
55,CA,DFO,-2.726244506571724e-05,0.05511350972184955,0.39070731242618917,1.0765941527200642e-05
56,CA,GEO,-8.202811465326977e-05,0.22679705135467543,0.0457254856116074,0.00011850051266820259
57,CA,HPS,0.0001605397620726835,-0.32233626855826203,0.11034476990763219,0.00014415098237267806
58,CA,HYC,-0.008985183669128656,18.202505110482196,0.45079016256982085,0.0031362371718558716
59,CA,MLG,0.00024264382492305772,-0.4787392125790142,0.8669957818902425,3.0053389385655953e-05
60,CA,NG,0.009155237708050044,-17.854905967690982,0.36261528183187136,0.003838374954320278
61,CA,NUC,-0.007817860666394014,15.849090226832393,0.5767706111368327,0.0021177479647066628
62,CA,OOG,-0.0003429730913929378,0.6976407910576365,0.7229765825887111,6.713611002708029e-05
63,CA,ORW,0.0001385040115295186,-0.2748500493466489,0.7435355818839668,2.5723202327380386e-05
64,CA,OTH,0.0002468477879626974,-0.49270173667673123,0.7812232447454917,4.130876867374735e-05
65,CA,PC,-0.0012697510876982176,2.556941847155833,0.9514148480043478,9.564541574309808e-05
66,CA,RFO,-1.7310362364700543e-06,0.0034948835598252893,0.1980490913311194,1.3165719681340019e-06
67,CA,SUN,0.00479294007976255,-9.616682890064169,0.534174799202507,0.0014153758846918419
68,CA,WND,0.004477488647110538,-8.95954815529161,0.85867661879058,0.0005744162062741729
69,CA,WOC,0.0,0.0,0.0,0.0
70,CA,WOO,-5.901256938014536e-05,0.11892134492207024,0.43071446614395503,2.145432567402738e-05
71,CA,WWW,0.00014296103215226248,-0.2692943606123159,0.14010082731843124,0.00011200079120341442
72,LA,COL,-0.008630013976936352,17.569394114724567,0.7130881446334751,0.0017310680388118306
73,LA,DFO,-2.618400416018633e-05,0.053085800693308045,0.13030294833716513,2.1391583735016273e-05
74,LA,GEO,0.0,0.0,0.0,0.0
