,Year,Plant State,COL,DFO,GEO,HPS,HYC,MLG,NG,NUC,OOG,ORW,OTH,PC,RFO,SUN,WND,WOC,WOO,WWW
19,2004.0,AR,0.4885957475539053,0.0006821074139719005,0.0,0.000476867962574466,0.07021375365225112,0.0,0.09768159339356865,0.2977384913497303,0.0,0.0006284262174521538,1.9107111992396732e-05,0.0,0.009559768682698266,0.0,0.0,0.0,0.00014421713959751611,0.034259919522258125
20,2004.0,IL,0.487827477941606,0.0006455899650753627,0.0,0.0,0.0008005263371734735,0.002986368909122045,0.017656428811537568,0.47995041202485544,0.0012827263681166256,3.553571269730107e-05,0.000686393660958347,0.0005407546200711787,0.0027816242532609854,0.0,0.00040708591294954377,0.00439867922649505,3.9625608136633063e-07,0.0
21,2004.0,CO,0.7489401382324392,0.0002682162239876798,0.0,-0.0040070827602164865,0.02495879298651487,0.0,0.2244518501034276,0.0,3.6623459099063614e-05,0.0007289782330242746,0.0,0.0,6.8316435398709655e-06,0.0,0.004599158470996342,0.0,1.4675813952293001e-05,1.8175932353785137e-06
22,2004.0,WY,0.9673921164519115,0.0009802277728714111,0.0,0.0,0.01323788143654814,0.0,0.0019297808775491287,0.0,0.00028446131875488285,0.0,0.0023813353299903714,0.0,3.4788228200071246e-05,0.0,0.01375940858417413,0.0,0.0,0.0
23,2004.0,CT,0.13067277997267518,0.0016758836999347117,0.0,0.0002369267835138243,0.013979817813685264,0.023104946255990157,0.2489898192245734,0.5079138113328764,,0.0,0.02343699986476714,0.0,0.04951855410359974,0.0,0.0,0.0,0.00030287709127034264,0.00016758385711405563
24,2004.0,MA,0.22448514897230712,0.012087695383219025,0.0,-0.010627298329427541,0.020098685935598017,0.023459197180482283,0.43586047057211935,0.12664656040250438,0.0,0.00033132765851034117,0.017077566893006223,0.0,0.14804233630454494,0.0,0.0,0.0,9.998224096653308e-05,0.0024383267861705147
25,2004.0,VT,0.0,0.003253887846736088,0.0,0.0,0.21703368097543385,0.0,0.0005893558992827554,0.7052564660517544,0.0,0.0,0.0,0.0,0.0,0.0,0.00207736986335274,0.0,0.0,0.07178923936344005
26,2004.0,DE,0.6064973650838158,0.050666977609766586,0.0,0.0,0.0,0.0,0.21969920906311297,0.0,0.0370405905067617,0.0,0.0,,0.07540134846330329,0.0,0.0,0.0,0.010694509273239654,0.0
27,2004.0,MD,0.5608819309296112,0.010610463498549664,0.0,0.0,0.04817267183610823,0.007623485764665231,0.02273271903393626,0.280105363131609,0.007906679414942223,0.0,0.005544678561935049,0.0,0.05261271874906459,0.0,0.0,0.0,0.00011334648909831339,0.003695942590480377
28,2004.0,DC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2004.0,GA,0.6308586271098673,0.0010588041902050058,0.0,-0.006929875942886704,0.029127730472015043,0.00013894549439280793,0.04789280836239285,0.26641051962091,0.0,0.0003332156085288049,0.00021333089490850092,0.004295912314741346,0.0020607044984096786,0.0,0.0,0.0,2.073951872007493e-06,0.024537203424643633
30,2004.0,MO,0.8568937515926743,0.0007585908894829223,0.0,0.0013172032689341346,0.016016917630330522,0.0,0.03269396620381603,0.08943953537931623,2.7411990855772146e-05,0.00010784811883018968,0.0012606897408283808,0.0014818922256630424,0.0,0.0,0.0,0.0,0.0,2.192959268461772e-06
31,2004.0,HI,0.14045501807511052,0.12582590756924023,0.01869607106874202,0.0,0.008231009890824793,0.015615704723464567,0.0,0.0,0.004199458362769428,0.013208504169439203,0.014752691614525519,0.0,0.5876980940154546,0.0,0.0006569851686931353,0.0001241457845588557,0.07053640955717737,0.0
32,2004.0,ID,0.009241591216468928,1.266916315393905e-05,0.0,0.0,0.7762910369027951,0.0,0.15872537225736247,0.0,0.0,0.0,0.003534574753599493,0.0,,0.0,0.0,0.0,0.0,0.05219475570662011
33,2004.0,ME,0.011024580537087868,0.0029343402190061267,0.0,0.0,0.18029251041828626,0.011961650325963337,0.5344054852704647,0.0,,0.01036432143020185,0.023080780290869542,0.0,0.06578048958739158,0.0,0.0,0.0,0.001580197758904455,0.15857564416182413
34,2004.0,IN,0.9447096517227463,0.001092782262253477,0.0,0.0,0.0034758947145042737,0.0010760887645826585,0.018933764786090716,0.0,0.02456838218254921,,0.004062252951680274,0.0019931358476314334,8.80467679614314e-05,0.0,0.0,0.0,0.0,0.0
35,2004.0,NC,0.5983557251879497,0.0024354250152943497,0.0,0.0006200088079670059,0.04299657875487313,0.0007421846055493246,0.01989833823235175,0.3176513958528917,,0.00014654370613765116,0.002197954002877454,0.0,0.002328179402679974,0.0,0.0,0.0,1.9203587297929914e-06,0.012625746072698268
36,2004.0,IA,0.8157289004746967,0.0017289286229688122,0.0,0.0,0.02187689383958277,0.0017214310809535,0.01907271038094173,0.1139902174796411,0.0,0.0007282751629557847,0.00027481784203103724,0.0007698077851462119,0.0,0.0,0.02409474270759829,0.0,1.3274623484046508e-05,0.0
37,2004.0,MI,0.5795692162796736,0.0015095550242653064,0.0,-0.009402254641857746,0.012962148137483101,0.005810495210759711,0.1219843498521946,0.2581810157886595,0.005058086177852804,1.793594650304487e-05,0.002461528226590659,0.001307940380748604,0.004754943801090627,0.0,1.5839605469156137e-05,,2.378825740516203e-07,0.015768962327992915
38,2004.0,WI,0.6973003177371501,0.0018672470074148615,0.0,0.0,0.03276834764981192,0.005914360451342359,0.039792105915118794,0.1966728246650878,0.0,0.0007932889864437219,0.0018796007044192837,0.010492028149729389,0.0008034543731857982,0.0,0.0017133484404216156,0.0,0.0,0.010003075919874635
39,2004.0,MS,0.4019524477275193,0.000679528819310073,0.0,0.0,0.0,0.0,0.2669501626354216,0.23533348813628846,0.0009371282866477556,,2.4486290701259e-05,0.0,0.06286668653399655,0.0,0.0,0.0,,0.031256071570115236
40,2004.0,MT,0.6379489278584896,0.0006336912316568459,0.0,0.0,0.33051070101994545,0.0,0.0010439478728701084,0.0,0.0006268139008460812,0.0,0.0,0.015569116541946742,6.264544476999596e-05,0.0,0.0,0.011137360293884199,0.0001346705667929565,0.00233212526879804
41,2004.0,NH,0.17160432607317275,0.0052176016290842895,0.0,0.0,0.05539384754704578,0.00653336934655263,0.2273321765433606,0.428479739983685,0.0,0.0,0.002648724585904716,0.0,0.07663891952238952,0.0,0.0,0.0,3.0564879390023075e-05,0.026120729889414128
42,2004.0,NJ,0.18491167468215808,0.010701088370217923,0.0,-0.005145452076471875,0.0006718142300428316,0.013332002428751365,0.2859385689866238,0.485125278979561,0.000694672399717977,7.481125520494287e-05,0.008891705878971687,0.0,0.007052724163862671,0.0,0.0,0.0,0.007751110701359151,0.0
43,2004.0,ND,0.937470766173307,0.0012214347410956132,0.0,0.0,0.0516387801069063,0.0,0.0003021142332504742,0.0,0.00195139428423706,0.00018715580382585122,,0.0,6.232580563264965e-05,0.0,0.007166028851744954,0.0,0.0,0.0
44,2004.0,OH,0.8655226120283761,0.00235225629600372,0.0,0.0,0.0030923768869745255,0.00017809006171410886,0.009378524746997524,0.1077274902968547,0.0019621089552605826,2.4996975563519425e-05,3.541066922798765e-08,0.0069928321483436326,3.1348606531648154e-05,0.0,0.0,5.1289660331890563e-05,4.012139792135287e-08,0.0026859978049808032
45,2004.0,OR,0.06924188215566707,0.0003955164405846197,0.0,0.0,0.6436223368562666,0.0013818632897216422,0.2633853578334488,0.0,0.0,0.00029561077339229305,0.0008096963693895523,0.0,0.0008300188607122777,0.0,0.01205445430531758,0.0,0.0,0.007983263115499491
46,2004.0,PA,0.5082432384481979,0.002699086868485682,0.0,-0.0031955370441179532,0.014670373043263091,0.005960763044529995,0.04572183082883729,0.36088016041006976,0.002703746028063871,4.697079178649128e-05,0.0034464822975975207,0.0027967167614015623,0.013722944898492745,0.0,0.0014271084669234182,0.037679332066471685,2.9346029976009867e-05,0.003167437060020356
47,2004.0,RI,0.0,0.0027156447527758127,0.0,0.0,0.0011287962499870379,0.0,0.98884094701925,0.0,0.0,0.0,0.0,0.0,0.007314611977987121,0.0,0.0,0.0,0.0,0.0
48,2004.0,SD,0.4452864840424768,0.002800998083153659,0.0,0.0,0.5187087929433494,0.0,0.013808182700606315,0.0,0.0,0.0,,0.0,0.0,0.0,0.01939554223041395,0.0,0.0,0.0
49,2004.0,TN,0.5949373631962418,0.0017111424018116923,0.0,-0.008380980358259002,0.10666105289748773,0.00020482427912123268,0.0029111018560695713,0.29321503749719824,0.0001365513342107153,0.0002235681417666441,5.9426903283402106e-05,0.0,0.00024429667941649916,0.0,3.907515548055647e-05,0.0,0.0,0.008037540016170951
50,2004.0,VA,0.44341530427535747,0.009394124958062721,0.0,-0.015013874451500302,0.020382037455493544,0.008684265223716995,0.08281510782291433,0.36456415313235174,,0.00031852559139544846,0.006283375736525422,0.0,0.05685325648297984,0.0,0.0,0.0,1.6638273564499306e-05,0.022287085499138992
51,2004.0,WV,0.963068244669787,0.002904159190919611,0.0,0.0,0.017665741797218807,0.0,0.002836096757871035,0.0,0.0016418514298940136,1.6873731698776983e-05,0.00014166603051646008,,6.799606940607075e-05,0.0,0.0017905817552716001,0.009860656704416108,0.0,6.1318630004772185e-06
52,2004.0,,,,,,,,,,,,,,,,,,,
53,2005.0,Entire US,0.49364011367528554,0.0026158075082077827,0.003627390113767392,-0.0016191173066493337,0.0667078912169478,0.003313480919205835,0.18743293294579447,0.1930723678678394,0.0033177927970325133,0.00047487762003436994,0.0031034066104554683,0.005525118005341521,0.021541820504757753,0.00013586762634674567,0.0043974230572824385,0.0031195022317039183,0.0004234207118426028,0.00916990389480035
54,2005.0,AL,0.5688244324095216,0.0018793290740027671,0.0,0.0,0.07389818580452476,2.6087493304724187e-05,0.10064656587889256,0.23087652219593088,0.0007784482031114869,9.043423184056714e-05,0.000182787782126618,0.0,0.00026590371328177805,0.0,0.0,0.0,1.763410842975777e-05,0.022513669105032507
55,2005.0,TX,0.37420389660180114,0.00034459692695420607,0.0,0.0,0.0033611201891435,0.0005216064681576574,0.49805468704592015,0.09643393439801423,0.008250656708299444,0.00010065837247732092,0.002245638487108569,0.0034849300967287936,0.0001553313093729912,0.0,0.01068752525616908,0.0,7.178694703870922e-06,0.002148239445148729
56,2005.0,MN,0.6219060629940383,0.00217162035680518,0.0,0.0,0.014643465721019372,0.007730122583084167,0.05079297963180206,0.24260378212171518,0.0,6.542064465436985e-05,0.006114941656433522,0.011567778491444705,0.000933700851591119,0.0,0.02991105224215005,0.0,0.0,0.011559072705262149
57,2005.0,CA,0.010558834163898105,0.0005199670219633624,0.06509583735053624,0.0005988054219535405,0.19810652177745755,0.007969430591139356,0.4655628342970863,0.18072632751978177,0.011394882056808832,0.003145238220965265,0.0020969824237857715,0.011431963872027918,1.4114331965350603e-05,0.002682851736134783,0.021305467286002418,0.0,0.0007490526129300481,0.018040889315563222
58,2005.0,LA,0.25084219661814583,0.0006656606229572763,0.0,0.0,0.008810879012083507,0.0,0.4786702037767812,0.17032220269821532,0.020607755569280087,0.0008734948888104861,0.004226204241568357,0.017805844147074618,0.020002065617152672,0.0,0.0,0.0,0.0,0.027173492807931496
59,2005.0,KY,0.9106615209703077,0.0012027201947608277,0.0,0.0,0.03027110785067535,0.0006348033257197064,0.016908723277772212,0.0,5.102102405439993e-05,1.2453458324894722e-05,0.00017350828316476256,0.03642347052266012,0.0,0.0,0.0,0.0,,0.003660671092560244
60,2005.0,NE,0.6738371361109827,0.0006865687146198943,0.0,0.0,0.009765476451738447,0.0007951458785033312,0.02599075190169253,0.28489569300625417,1.942064345444919e-07,0.0005852033290006935,0.0,0.0,0.0003168477979593385,0.0,0.0031269826028145235,0.0,0.0,0.0
61,2005.0,AK,0.09492932975431806,0.05745281447402645,0.0,0.0,0.22259662660427715,0.0,0.5661880747029685,0.0,0.0,0.0007409539309573366,0.0,0.0,0.0548244975229513,0.0,8.955915776210004e-05,0.0,0.0031199734433285755,5.8170409410595426e-05
62,2005.0,NM,0.8523324545546944,0.001050471796822239,0.0,0.0,0.0046958868697934055,0.0,0.1191728556387957,0.0,0.0,0.00013226510470524554,0.0,0.0,0.0,0.0,0.022616066035188967,0.0,0.0,0.0
63,2005.0,NY,0.13898926904024758,0.005044179361323314,0.0,-0.005328825321945196,0.17597679187192006,0.00917289502721271,0.21667705127672665,0.2896927919101059,0.0,9.424881528556306e-05,0.006626857057840719,0.00856081009083696,0.1490738588494846,0.0,0.0007029510991344143,8.176865957276378e-06,0.0011070197323521257,0.0036019243235174943
64,2005.0,WA,0.1029665467518682,0.00011979235515674162,0.0,8.313337927068677e-05,0.7071415998513811,0.001674832758008982,0.08416894592494992,0.08086958661177167,0.003156615168143607,0.0001839310725041911,0.0006360063684937265,0.0,0.00017753500341026812,0.0,0.004890770159926736,0.0,0.00019437279085413161,0.01373633180426026
65,2005.0,AZ,0.3956355735999098,0.00042268786742999035,0.0,0.001058138367356941,0.06304919904095257,0.00044044337148086733,0.2847557953877939,0.254345911387253,0.0,3.61256219552101e-05,0.0,0.0,3.43957798358471e-06,0.00013384787563055573,0.0,0.0,0.0,0.00011883790225354283
66,2005.0,KS,0.75182521103846,0.0013901287917066005,0.0,0.0,0.00024719436539179566,0.0,0.024801896040055112,0.1923337656726588,0.0,0.0,0.0,0.0,0.02011706860136547,0.0,0.009284735490361701,0.0,0.0,0.0
67,2005.0,SC,0.3871842032907295,0.0016130604686942,0.0,-0.011692717348351216,0.028660748280957687,0.000855089593468209,0.052813742087716324,0.5183410011093496,5.503519549101329e-05,0.0,0.0009138236731198728,0.0027244004596227995,0.0016673014458152904,0.0,0.0,0.0,2.788118582394659e-05,0.016836430557563044
68,2005.0,FL,0.28404967136283144,0.005108323170790912,0.0,0.0,0.0012098949321651922,0.00806989706586079,0.3799916271300441,0.13073072097186753,6.018377757595736e-05,0.002407879309940884,0.016144931854729788,0.036563661484720636,0.1273303453649882,0.0,0.0,0.0,1.7666797959946383e-05,0.008315196776524801
69,2005.0,NV,0.45716353631188167,0.00043012649176306936,0.03139988049343371,0.0,0.04233327961367523,0.0,0.46838760600686125,0.0,0.0002059217123719655,0.0,0.0,0.0,7.964937001313009e-05,0.0,0.0,0.0,0.0,0.0
70,2005.0,UT,0.9317676866652004,0.001072092749910922,0.004843063372997991,0.0,0.020558240520423814,0.0,0.03085849923934207,0.0,,0.0,,0.0,0.0,0.0,0.0,0.01090041745212464,0.0,0.0
71,2005.0,OK,0.5296559970220831,0.00017685306518325556,0.0,-0.002243943076649323,0.03837074825646354,,0.4162377148103294,0.0,0.0002748072660030244,0.0,9.210239376780842e-05,0.0,0.0008492671868034335,0.0,0.01236700377808659,0.0,0.0,0.004219449297929079
72,2005.0,AR,0.4820039829417028,0.0008805720744120313,0.0,0.0004331459931248058,0.06449519144415089,0.0,0.12565584935153887,0.2864256026590446,0.0,0.000579420909612194,0.0003199634876316853,0.00010146918374303828,0.0032002057948315285,0.0,0.0,0.0,0.00017182584816315054,0.03573277031204395
73,2005.0,IL,0.46996391145897853,0.0007770250568818413,0.0,0.0,0.000664751186355108,0.003020994424246206,0.036650002133763245,0.4804566801457016,0.0010241415060641228,0.00024939308239301205,0.0002050204693140063,0.0005180683666840343,0.0003900249231434331,0.0,0.0007271322802045069,0.005352411925900821,4.4304037023782175e-07,0.0
74,2005.0,CO,0.7168985226452923,0.0003309433447301844,0.0,-0.0024601195548944583,0.028524592755903976,0.0,0.24030803128100903,0.0,4.8975451352117625e-05,0.0006828054978123633,,0.0,,0.0,0.015644613376485463,0.0,1.2605983294425618e-05,9.029219014711397e-06
75,2005.0,WY,0.9512450593290901,0.0008946923743654837,0.0,0.0,0.017740240880625736,0.0,0.007131898022314562,0.0,0.0057845419557152195,0.0,0.0014290943073983,0.0,3.3714050533574466e-05,0.0,0.015740759079956528,0.0,0.0,0.0
76,2005.0,CT,0.11912136586504513,0.0018066443892248056,0.0,-4.927011851503458e-05,0.014253430767622623,0.022236253730675695,0.2642014627968527,0.463852144758274,4.667692457618006e-05,0.0,0.022055368937720487,0.0,0.09140501824139251,0.0,0.0,0.0,0.0008528990811059705,0.00021800462602478095
77,2005.0,MA,0.25336590740284093,0.007260472933415419,0.0,-0.009719877480958873,0.021562707414093742,0.02345004961250539,0.42887842093443973,0.11527713675126938,0.0,0.0005165615634207502,0.016260899826552273,0.0,0.14029960778290063,0.0,0.0,0.0,0.0003209488622558505,0.0025271643972654316
78,2005.0,VT,0.0,0.0006687364167468849,0.0,0.0,0.21180048987304617,0.0,0.00039183070621281974,0.7122130073163784,0.0,0.0,0.0,0.0,0.0,0.0,0.0020091819158752,0.0,0.001111819628878876,0.07180493414286164
79,2005.0,DE,0.5939658803353783,0.04091347095818918,0.0,0.0,0.0,0.0,0.1955144506542315,0.0,0.06054987401157534,0.0,0.0,,0.09006482827965234,0.0,0.0,0.0,0.01899149576097321,0.0
80,2005.0,MD,0.5568689799013214,0.010152806509129501,0.0,0.0,0.032375880899085496,0.007153132025824011,0.03586020773391393,0.2794193675590502,0.006508205734285692,0.0,0.005578820693127168,0.0,0.0619300237065891,0.0,0.0,0.0,0.0002380427673713044,0.003914532470302042
81,2005.0,DC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2005.0,GA,0.6385601682655319,0.001146624996778799,0.0,-0.0015324241292293966,0.029513870100453487,0.00020788494476524702,0.07154066450168112,0.2309704063596353,0.0,0.0003569988749806611,0.0003680590533511839,0.004108072399101987,0.0022124233439146405,0.0,0.0,0.0,7.339156589973587e-07,0.022546517373375864
83,2005.0,MO,0.8525604750590989,0.0011346645066968458,0.0,0.0009460935170963628,0.012763939044395302,0.0,0.042563262605471115,0.08841498904067353,2.6236336303596246e-05,9.465758968562892e-05,0.0007677918674946663,0.0007278904330842042,0.0,0.0,0.0,0.0,,
84,2005.0,HI,0.1413533878253516,0.13024396963097395,0.019231167514521565,0.0,0.008347615016043775,0.01414613151852083,0.0,0.0,0.003569723764857409,0.012734442869770617,0.012931356305370076,0.0,0.5868826658451249,0.0,0.0005755544588538746,0.00018489114191800829,0.0697990941086932,0.0
85,2005.0,ID,0.008792742413772757,4.6189445333023625e-07,0.0,0.0,0.7891116681045317,0.0,0.14755494464840727,0.0,0.0,0.0,0.002842090928927789,0.0,,0.0,0.0,0.0,0.0,0.051698092009907305
86,2005.0,ME,0.01822248483067398,0.003159615432513604,0.0,0.0,0.23276138708211522,0.013302708104520755,0.42597098239480274,0.0,3.0724376070709836e-06,0.0022596225693315582,0.01660787679055618,0.0,0.08236640415848528,0.0,0.0,0.0,0.0012101676923832448,0.20413567850701045
87,2005.0,IN,0.9424796991672533,0.0011243054819456198,0.0,0.0,0.0033639171577232343,0.0005195534621646818,0.02762303907152408,0.0,0.020691864449866273,,0.0033344588896468473,0.0007619589101788693,0.00010120340969704007,0.0,0.0,0.0,0.0,0.0
88,2005.0,NC,0.6045883041711335,0.0020948284299839594,0.0,0.0011292745483700455,0.04159675341338553,0.0006707205524452383,0.024245659936415108,0.30818306714633653,,8.807818991733051e-05,0.002333323754088127,0.0,0.0019046657643361244,0.0,0.0,0.0,0.0,0.013165324093588405
89,2005.0,IA,0.7748501051168151,0.003240650169871647,0.0,0.0,0.021813811075691133,0.0018639715688137768,0.05639680993270597,0.10317375713375855,0.0,0.0007923166830594527,0.0002631072177946454,0.0001536158942826457,0.0,0.0,0.03744585340031775,0.0,6.0018068896584535e-06,0.0
90,2005.0,MI,0.5782445668469893,0.0014068231242618354,0.0,-0.009096285276251184,0.011979146587485971,0.005867215128829468,0.11317382010088708,0.27029301443663833,0.0030598240294044524,2.4847074450552136e-05,0.004620013498313667,0.0006115378639637548,0.005197475153193776,0.0,1.5195545265916006e-05,,0.0,0.014602805886567304
91,2005.0,WI,0.676014390504628,0.0018871738280315563,0.0,0.0,0.027590512750891413,0.005265306598777097,0.10344945037336724,0.16071993841442514,0.0,0.000384589169594948,0.0019307685147011483,0.009437181005168686,9.400628387815858e-05,0.0,0.0014992117037405457,0.0,6.47999533169318e-08,0.01172740605284279
92,2005.0,MS,0.3707306240447714,0.001022979358809957,0.0,0.0,0.0,0.0,0.34181942452581615,0.22458477169662,0.0004494081499744275,,4.7974148223917906e-05,0.0,0.030986620327953414,0.0,0.0,0.0,,0.030358197747830842
93,2005.0,MT,0.6270583903636776,0.00033770260415344494,0.0,0.0,0.3431556346837114,0.0,0.0009641713817877214,0.0,0.0005248845123414163,0.0,0.0,0.014238328782945597,9.886384313607904e-05,0.0,0.0,0.010884298655404091,0.00017456024902775296,0.0025631649238151977
94,2005.0,NH,0.16682701752854168,0.004628619433284077,0.0,0.0,0.07140541473947659,0.0063964656501303676,0.2778985302681585,0.38730717594798963,,0.0,0.002394563910758447,0.0,0.05086405916974367,0.0,0.0,0.0,9.51141901992471e-05,0.03218303916171739
95,2005.0,NJ,0.19203868145544295,0.003963855823933301,0.0,-0.004669997699601612,0.0005139450024887463,0.01440567003316892,0.25381463866888493,0.5185548880523597,0.0010726001440681957,4.00523204171034e-05,0.008880687497552088,0.0,0.006742232164565037,0.0,0.0,0.0,0.004642746536720845,0.0
96,2005.0,ND,0.9475816067999819,0.0010171418022861772,0.0,0.0,0.04202048539876287,0.0,0.0002509110836873164,0.0,0.0018608403486048877,0.00031281687605665994,0.0,0.0,5.5885984174125596e-05,0.0,0.006900311706446155,0.0,0.0,0.0
97,2005.0,OH,0.8716252411939173,0.0022665808139367355,0.0,0.0,0.003285664063998717,0.00014350698877470437,0.017173109778368438,0.09430416578469085,0.0019006393522017233,2.6977184028306983e-05,1.4647893212517499e-05,0.0065625810948084255,2.864989291446685e-05,0.0,8.452680134345989e-05,0.0,0.0,0.002583709157803898
98,2005.0,OR,0.07028173860920539,0.0009618108401861097,0.0,0.0,0.6274664436325057,0.0014332681539942608,0.26741012661706637,0.0,0.0,0.000550854766082653,0.00082066421331369,0.0,0.0006233998693155515,0.0,0.014887138439655325,0.0,0.0,0.015564554858674738
